Dates,Tickers,Tenor,Data
20250505,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0216716
20250306,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0243391
20250506,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02167
20250407,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.023
20250307,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.024269
20250507,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.021672
20250408,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0228235
20250508,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0216065
20250409,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0225705
20250509,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02154
20250410,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.022545
20250310,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02419
20250411,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0224
20250311,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.024184
20250312,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0241823
20250512,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02137
20250313,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0241625
20250513,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02136
20250414,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02232
20250314,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0241601
20250514,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0213563
20250415,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.022215
20250515,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02112
20250416,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0218113
20250516,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02105
20250417,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.021655
20250317,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0241675
20250418,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.021655
20250318,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02417
20250319,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0241786
20250519,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02088
20250320,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02413
20250520,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0208365
20250421,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.021655
20250321,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02408
20250521,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0208101
20250422,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02166
20250522,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02055
20250423,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0216599
20250523,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02041
20250424,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0216688
20250224,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.025443
20250324,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0239348
20250425,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0216725
20250225,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.025351
20250325,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0239195
20250226,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0251775
20250326,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0238969
20250526,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0202975
20250227,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02492
20250327,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0237448
20250527,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0202413
20250428,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02168
20250228,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.024835
20250328,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0235792
20250528,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.020204
20250429,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.021671
20250529,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02
20250430,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02167
20250530,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.0199085
20250331,IR.EUR-ESTR-ON.SWAP-1M.MID,1M,0.02356
20250401,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0229055
20250501,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0206635
20250402,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0229085
20250602,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0195
20250502,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.020672
20250403,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0228915
20250303,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.024228
20250404,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0225013
20250304,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02407
20250305,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0241405
20250505,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0206705
20250306,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0239195
20250506,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0206225
20250407,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02252
20250307,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02388
20250507,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0205981
20250408,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02242
20250508,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02047
20250409,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0221054
20250509,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02047
20250410,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.022053
20250310,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023825
20250411,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0219355
20250311,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023786
20250312,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023839
20250512,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02057
20250313,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02367
20250513,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0205095
20250414,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0219022
20250314,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023627
20250514,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.020479
20250415,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0218295
20250515,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02028
20250416,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.021422
20250516,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.020264
20250417,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0212175
20250317,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0236062
20250418,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.021229
20250318,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0235797
20250319,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02356
20250519,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0202229
20250320,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023425
20250520,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0201586
20250421,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.021229
20250321,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023411
20250521,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0201231
20250422,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0211811
20250522,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0199405
20250423,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0211818
20250523,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0198135
20250424,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.020943
20250224,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02467
20250324,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0233205
20250425,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0209215
20250225,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.024624
20250325,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.023266
20250226,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.024539
20250326,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.02318
20250526,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0198343
20250227,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0242645
20250327,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0230443
20250527,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0197815
20250428,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0209087
20250228,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0242085
20250328,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0228494
20250528,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.019738
20250429,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.020839
20250529,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0195715
20250430,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0206701
20250530,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0195375
20250331,IR.EUR-ESTR-ON.SWAP-2M.MID,2M,0.0228394
20250401,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0200201
20250501,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017095
20250402,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020042
20250602,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01743
20250502,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0174465
20250403,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.019573
20250303,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0210445
20250404,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.018728
20250304,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020546
20250305,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0217215
20250505,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0174735
20250306,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0217225
20250506,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01735
20250407,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.018834
20250307,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0215425
20250507,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0172395
20250408,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0189
20250508,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0173145
20250409,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.018059
20250509,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0175091
20250410,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.018708
20250310,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02135
20250411,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0183913
20250311,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0212455
20250312,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.021477
20250512,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01834
20250313,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02119
20250513,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0183265
20250414,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.018401
20250314,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.021192
20250514,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01831
20250415,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01828
20250515,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01803
20250416,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0181011
20250516,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017924
20250417,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017372
20250317,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.021137
20250418,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01752
20250318,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02113
20250319,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.021112
20250519,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0178866
20250320,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020942
20250520,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0179125
20250421,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01748
20250321,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0208668
20250521,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017964
20250422,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0172025
20250522,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0177065
20250423,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01766
20250523,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017243
20250424,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017222
20250224,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02107
20250324,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02074
20250425,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0173675
20250225,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0209501
20250325,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020759
20250226,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02101
20250326,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020648
20250526,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01744
20250227,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020748
20250327,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.02034
20250527,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0173855
20250428,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0173655
20250228,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.0206675
20250328,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.020034
20250528,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017484
20250429,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.01737
20250529,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017332
20250430,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017139
20250530,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.017449
20250331,IR.EUR-ESTR-ON.SWAP-11M.MID,11M,0.019892
20250401,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0203735
20250501,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01758
20250402,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.020383
20250602,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017731
20250502,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017822
20250403,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.020035
20250303,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02147
20250404,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01925
20250304,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021
20250305,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.022003
20250505,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017832
20250306,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0219953
20250506,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177305
20250407,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.019262
20250307,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0218235
20250507,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017648
20250408,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01933
20250508,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177025
20250409,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01855
20250509,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01786
20250410,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0191636
20250310,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02166
20250411,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0188483
20250311,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0215445
20250312,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02176
20250512,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018579
20250313,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0214925
20250513,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018578
20250414,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0188745
20250314,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021478
20250514,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018571
20250415,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018759
20250515,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0183186
20250416,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0185801
20250516,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018215
20250417,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017875
20250317,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021418
20250418,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0179415
20250318,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0214065
20250319,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0213985
20250519,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018167
20250320,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021239
20250520,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0181871
20250421,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01797
20250321,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021163
20250521,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0182345
20250422,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177075
20250522,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0180028
20250423,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.018099
20250523,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017566
20250424,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0176931
20250224,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0215175
20250324,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021045
20250425,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177805
20250225,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0214135
20250325,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02104
20250226,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.021488
20250326,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0209372
20250526,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.017756
20250227,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02123
20250327,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02066
20250527,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177135
20250428,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177835
20250228,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02115
20250328,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02037
20250528,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177955
20250429,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177754
20250529,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.01767
20250430,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0175784
20250530,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.0177495
20250331,IR.EUR-ESTR-ON.SWAP-9M.MID,9M,0.02025
20250401,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02417
20250501,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.021659
20250402,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241735
20250602,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02169
20250502,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02166
20250403,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02417
20250303,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0266691
20250404,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241145
20250304,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0263077
20250305,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.025955
20250505,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216632
20250306,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0248747
20250506,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216638
20250407,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241241
20250307,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0245291
20250507,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216649
20250408,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241195
20250508,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02168
20250409,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241105
20250509,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216828
20250410,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02414
20250310,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241699
20250411,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02413
20250311,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.024163
20250312,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.024165
20250512,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216825
20250313,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.024145
20250513,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216935
20250414,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241345
20250314,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.024145
20250514,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216987
20250415,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.023809
20250515,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0217
20250416,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0220677
20250516,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0217
20250417,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.021643
20250317,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241497
20250418,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216445
20250318,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241425
20250319,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.024161
20250519,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02171
20250320,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241607
20250520,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02171
20250421,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216445
20250321,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02415
20250521,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0217026
20250422,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02164
20250522,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02166
20250423,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02164
20250523,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02168
20250424,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216392
20250224,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.026633
20250324,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241537
20250425,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216575
20250225,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0266434
20250325,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241605
20250226,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02663
20250326,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241574
20250526,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02168
20250227,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.026665
20250327,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.024172
20250527,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216808
20250428,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216585
20250228,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0266623
20250328,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241719
20250528,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.02167
20250429,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216626
20250529,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216986
20250430,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.021655
20250530,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0216994
20250331,IR.EUR-ESTR-ON.SWAP-1W.MID,1W,0.0241725
20250401,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0223095
20250501,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0201302
20250402,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.022302
20250602,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.019235
20250502,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0201332
20250403,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.022239
20250303,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.023749
20250404,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0217625
20250304,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0235345
20250305,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0237625
20250505,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.02012
20250306,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.023649
20250506,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.020065
20250407,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.02169
20250307,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.02361
20250507,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0199993
20250408,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.02165
20250508,IR.EUR-ESTR-ON.SWAP-3M.MID,3M,0.0199605
